"tmp";"jaar";"herkomst";"geslacht";"leeftijd";"percentage";"aantal"
"A10 Diabetesmiddelen";"2009";"Turkije";"Totaal Mannen en vrouwen";"Totaal alle leeftijden";"18335";"4.71"
"A10 Diabetesmiddelen";"2009";"Turkije";"Totaal Mannen en vrouwen";"0 tot 15 jaar";"113";"0.12"
"A10 Diabetesmiddelen";"2009";"Turkije";"Totaal Mannen en vrouwen";"15 tot 25 jaar";"163";"0.23"
"A10 Diabetesmiddelen";"2009";"Turkije";"Totaal Mannen en vrouwen";"25 tot 35 jaar";"493";"0.68"
"A10 Diabetesmiddelen";"2009";"Turkije";"Totaal Mannen en vrouwen";"35 tot 45 jaar";"2293";"3.18"
"A10 Diabetesmiddelen";"2009";"Turkije";"Totaal Mannen en vrouwen";"45 tot 55 jaar";"4559";"11.03"
"A10 Diabetesmiddelen";"2009";"Turkije";"Totaal Mannen en vrouwen";"55 tot 65 jaar";"5030";"26.87"
"A10 Diabetesmiddelen";"2009";"Turkije";"Totaal Mannen en vrouwen";"65 tot 75 jaar";"4739";"33.51"
"A10 Diabetesmiddelen";"2009";"Turkije";"Totaal Mannen en vrouwen";"75 of ouder";"945";"31.12"
"A10 Diabetesmiddelen";"2009";"Turkije";"Mannen";"Totaal alle leeftijden";"9143";"4.53"
"A10 Diabetesmiddelen";"2009";"Turkije";"Mannen";"0 tot 15 jaar";"57";"0.11"
"A10 Diabetesmiddelen";"2009";"Turkije";"Mannen";"15 tot 25 jaar";"77";"0.22"
"A10 Diabetesmiddelen";"2009";"Turkije";"Mannen";"25 tot 35 jaar";"206";"0.56"
"A10 Diabetesmiddelen";"2009";"Turkije";"Mannen";"35 tot 45 jaar";"1224";"3.22"
"A10 Diabetesmiddelen";"2009";"Turkije";"Mannen";"45 tot 55 jaar";"2413";"10.44"
"A10 Diabetesmiddelen";"2009";"Turkije";"Mannen";"55 tot 65 jaar";"2152";"24.96"
"A10 Diabetesmiddelen";"2009";"Turkije";"Mannen";"65 tot 75 jaar";"2593";"31.88"
"A10 Diabetesmiddelen";"2009";"Turkije";"Mannen";"75 of ouder";"421";"29.13"
"A10 Diabetesmiddelen";"2009";"Turkije";"Vrouwen";"Totaal alle leeftijden";"9192";"4.90"
"A10 Diabetesmiddelen";"2009";"Turkije";"Vrouwen";"0 tot 15 jaar";"56";"0.12"
"A10 Diabetesmiddelen";"2009";"Turkije";"Vrouwen";"15 tot 25 jaar";"86";"0.25"
"A10 Diabetesmiddelen";"2009";"Turkije";"Vrouwen";"25 tot 35 jaar";"287";"0.80"
"A10 Diabetesmiddelen";"2009";"Turkije";"Vrouwen";"35 tot 45 jaar";"1069";"3.12"
"A10 Diabetesmiddelen";"2009";"Turkije";"Vrouwen";"45 tot 55 jaar";"2146";"11.78"
"A10 Diabetesmiddelen";"2009";"Turkije";"Vrouwen";"55 tot 65 jaar";"2878";"28.49"
"A10 Diabetesmiddelen";"2009";"Turkije";"Vrouwen";"65 tot 75 jaar";"2146";"35.71"
"A10 Diabetesmiddelen";"2009";"Turkije";"Vrouwen";"75 of ouder";"524";"32.91"
"A10 Diabetesmiddelen";"2009";"Suriname";"Totaal Mannen en vrouwen";"Totaal alle leeftijden";"25154";"7.24"
"A10 Diabetesmiddelen";"2009";"Suriname";"Totaal Mannen en vrouwen";"0 tot 15 jaar";"67";"0.10"
"A10 Diabetesmiddelen";"2009";"Suriname";"Totaal Mannen en vrouwen";"15 tot 25 jaar";"201";"0.35"
"A10 Diabetesmiddelen";"2009";"Suriname";"Totaal Mannen en vrouwen";"25 tot 35 jaar";"663";"1.21"
"A10 Diabetesmiddelen";"2009";"Suriname";"Totaal Mannen en vrouwen";"35 tot 45 jaar";"2646";"4.39"
"A10 Diabetesmiddelen";"2009";"Suriname";"Totaal Mannen en vrouwen";"45 tot 55 jaar";"6705";"12.12"
"A10 Diabetesmiddelen";"2009";"Suriname";"Totaal Mannen en vrouwen";"55 tot 65 jaar";"8165";"25.46"
"A10 Diabetesmiddelen";"2009";"Suriname";"Totaal Mannen en vrouwen";"65 tot 75 jaar";"4634";"33.78"
"A10 Diabetesmiddelen";"2009";"Suriname";"Totaal Mannen en vrouwen";"75 of ouder";"2073";"30.62"
"A10 Diabetesmiddelen";"2009";"Suriname";"Mannen";"Totaal alle leeftijden";"11323";"6.81"
"A10 Diabetesmiddelen";"2009";"Suriname";"Mannen";"0 tot 15 jaar";"31";"0.09"
"A10 Diabetesmiddelen";"2009";"Suriname";"Mannen";"15 tot 25 jaar";"74";"0.25"
"A10 Diabetesmiddelen";"2009";"Suriname";"Mannen";"25 tot 35 jaar";"276";"1.05"
"A10 Diabetesmiddelen";"2009";"Suriname";"Mannen";"35 tot 45 jaar";"1253";"4.48"
"A10 Diabetesmiddelen";"2009";"Suriname";"Mannen";"45 tot 55 jaar";"3058";"12.25"
"A10 Diabetesmiddelen";"2009";"Suriname";"Mannen";"55 tot 65 jaar";"3891";"25.61"
"A10 Diabetesmiddelen";"2009";"Suriname";"Mannen";"65 tot 75 jaar";"2060";"33.41"
"A10 Diabetesmiddelen";"2009";"Suriname";"Mannen";"75 of ouder";"680";"28.83"
"A10 Diabetesmiddelen";"2009";"Suriname";"Vrouwen";"Totaal alle leeftijden";"13831";"7.64"
"A10 Diabetesmiddelen";"2009";"Suriname";"Vrouwen";"0 tot 15 jaar";"36";"0.11"
"A10 Diabetesmiddelen";"2009";"Suriname";"Vrouwen";"15 tot 25 jaar";"127";"0.44"
"A10 Diabetesmiddelen";"2009";"Suriname";"Vrouwen";"25 tot 35 jaar";"387";"1.36"
"A10 Diabetesmiddelen";"2009";"Suriname";"Vrouwen";"35 tot 45 jaar";"1393";"4.31"
"A10 Diabetesmiddelen";"2009";"Suriname";"Vrouwen";"45 tot 55 jaar";"3647";"12.02"
"A10 Diabetesmiddelen";"2009";"Suriname";"Vrouwen";"55 tot 65 jaar";"4274";"25.33"
"A10 Diabetesmiddelen";"2009";"Suriname";"Vrouwen";"65 tot 75 jaar";"2574";"34.08"
"A10 Diabetesmiddelen";"2009";"Suriname";"Vrouwen";"75 of ouder";"1393";"31.57"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Totaal Mannen en vrouwen";"Totaal alle leeftijden";"5057";"3.51"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Totaal Mannen en vrouwen";"0 tot 15 jaar";"44";"0.13"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Totaal Mannen en vrouwen";"15 tot 25 jaar";"104";"0.35"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Totaal Mannen en vrouwen";"25 tot 35 jaar";"233";"0.86"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Totaal Mannen en vrouwen";"35 tot 45 jaar";"523";"2.52"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Totaal Mannen en vrouwen";"45 tot 55 jaar";"1210";"7.11"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Totaal Mannen en vrouwen";"55 tot 65 jaar";"1683";"16.25"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Totaal Mannen en vrouwen";"65 tot 75 jaar";"946";"25.11"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Totaal Mannen en vrouwen";"75 of ouder";"314";"24.30"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Mannen";"Totaal alle leeftijden";"2023";"2.80"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Mannen";"0 tot 15 jaar";"16";"0.09"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Mannen";"15 tot 25 jaar";"48";"0.32"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Mannen";"25 tot 35 jaar";"108";"0.76"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Mannen";"35 tot 45 jaar";"236";"2.22"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Mannen";"45 tot 55 jaar";"478";"5.77"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Mannen";"55 tot 65 jaar";"678";"14.09"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Mannen";"65 tot 75 jaar";"380";"23.13"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Mannen";"75 of ouder";"79";"20.31"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Vrouwen";"Totaal alle leeftijden";"3034";"4.21"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Vrouwen";"0 tot 15 jaar";"28";"0.17"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Vrouwen";"15 tot 25 jaar";"56";"0.38"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Vrouwen";"25 tot 35 jaar";"125";"0.95"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Vrouwen";"35 tot 45 jaar";"287";"2.83"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Vrouwen";"45 tot 55 jaar";"732";"8.37"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Vrouwen";"55 tot 65 jaar";"1005";"18.12"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Vrouwen";"65 tot 75 jaar";"566";"26.65"
"A10 Diabetesmiddelen";"2009";"(voormalige) Nederlandse Antillen, Aruba";"Vrouwen";"75 of ouder";"235";"26.02"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Totaal Mannen en vrouwen";"Totaal alle leeftijden";"18658";"2.77"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Totaal Mannen en vrouwen";"0 tot 15 jaar";"184";"0.10"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Totaal Mannen en vrouwen";"15 tot 25 jaar";"332";"0.29"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Totaal Mannen en vrouwen";"25 tot 35 jaar";"800";"0.58"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Totaal Mannen en vrouwen";"35 tot 45 jaar";"2540";"2.26"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Totaal Mannen en vrouwen";"45 tot 55 jaar";"5669";"7.06"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Totaal Mannen en vrouwen";"55 tot 65 jaar";"5518";"15.80"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Totaal Mannen en vrouwen";"65 tot 75 jaar";"2567";"22.81"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Totaal Mannen en vrouwen";"75 of ouder";"1048";"22.19"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Mannen";"Totaal alle leeftijden";"10435";"3.03"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Mannen";"0 tot 15 jaar";"90";"0.10"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Mannen";"15 tot 25 jaar";"168";"0.28"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Mannen";"25 tot 35 jaar";"398";"0.57"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Mannen";"35 tot 45 jaar";"1421";"2.52"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Mannen";"45 tot 55 jaar";"3408";"8.08"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Mannen";"55 tot 65 jaar";"3136";"17.06"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Mannen";"65 tot 75 jaar";"1347";"23.58"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Mannen";"75 of ouder";"467";"23.53"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Vrouwen";"Totaal alle leeftijden";"8223";"2.50"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Vrouwen";"0 tot 15 jaar";"94";"0.11"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Vrouwen";"15 tot 25 jaar";"164";"0.29"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Vrouwen";"25 tot 35 jaar";"402";"0.60"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Vrouwen";"35 tot 45 jaar";"1119";"2.00"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Vrouwen";"45 tot 55 jaar";"2261";"5.93"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Vrouwen";"55 tot 65 jaar";"2382";"14.41"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Vrouwen";"65 tot 75 jaar";"1220";"22.02"
"A10 Diabetesmiddelen";"2009";"Overig niet-westers";"Vrouwen";"75 of ouder";"581";"21.22"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Totaal Mannen en vrouwen";"Totaal alle leeftijden";"116062";"6.48"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Totaal Mannen en vrouwen";"0 tot 15 jaar";"86";"0.10"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Totaal Mannen en vrouwen";"15 tot 25 jaar";"430";"0.22"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Totaal Mannen en vrouwen";"25 tot 35 jaar";"2249";"0.60"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Totaal Mannen en vrouwen";"35 tot 45 jaar";"10631";"2.56"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Totaal Mannen en vrouwen";"45 tot 55 jaar";"25361";"7.88"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Totaal Mannen en vrouwen";"55 tot 65 jaar";"35171";"16.59"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Totaal Mannen en vrouwen";"65 tot 75 jaar";"28188";"23.87"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Totaal Mannen en vrouwen";"75 of ouder";"13946";"20.39"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Mannen";"Totaal alle leeftijden";"57095";"6.57"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Mannen";"0 tot 15 jaar";"39";"0.09"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Mannen";"15 tot 25 jaar";"201";"0.21"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Mannen";"25 tot 35 jaar";"973";"0.54"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Mannen";"35 tot 45 jaar";"5416";"2.64"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Mannen";"45 tot 55 jaar";"12834";"8.05"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Mannen";"55 tot 65 jaar";"17493";"16.97"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Mannen";"65 tot 75 jaar";"14884";"24.56"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Mannen";"75 of ouder";"5255";"22.01"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Vrouwen";"Totaal alle leeftijden";"58967";"6.40"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Vrouwen";"0 tot 15 jaar";"47";"0.11"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Vrouwen";"15 tot 25 jaar";"229";"0.23"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Vrouwen";"25 tot 35 jaar";"1276";"0.65"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Vrouwen";"35 tot 45 jaar";"5215";"2.49"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Vrouwen";"45 tot 55 jaar";"12527";"7.71"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Vrouwen";"55 tot 65 jaar";"17678";"16.24"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Vrouwen";"65 tot 75 jaar";"13304";"23.13"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 1e generatie";"Vrouwen";"75 of ouder";"8691";"19.53"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Totaal Mannen en vrouwen";"Totaal alle leeftijden";"39524";"2.35"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Totaal Mannen en vrouwen";"0 tot 15 jaar";"857";"0.14"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Totaal Mannen en vrouwen";"15 tot 25 jaar";"1238";"0.40"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Totaal Mannen en vrouwen";"25 tot 35 jaar";"1630";"0.76"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Totaal Mannen en vrouwen";"35 tot 45 jaar";"2300";"1.45"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Totaal Mannen en vrouwen";"45 tot 55 jaar";"4500";"3.34"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Totaal Mannen en vrouwen";"55 tot 65 jaar";"8887";"7.57"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Totaal Mannen en vrouwen";"65 tot 75 jaar";"11321";"13.19"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Totaal Mannen en vrouwen";"75 of ouder";"8791";"16.14"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Mannen";"Totaal alle leeftijden";"20878";"2.46"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Mannen";"0 tot 15 jaar";"458";"0.15"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Mannen";"15 tot 25 jaar";"611";"0.38"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Mannen";"25 tot 35 jaar";"794";"0.72"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Mannen";"35 tot 45 jaar";"1224";"1.52"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Mannen";"45 tot 55 jaar";"2670";"3.92"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Mannen";"55 tot 65 jaar";"5403";"9.04"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Mannen";"65 tot 75 jaar";"6051";"14.50"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Mannen";"75 of ouder";"3667";"16.72"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Vrouwen";"Totaal alle leeftijden";"18646";"2.25"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Vrouwen";"0 tot 15 jaar";"399";"0.14"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Vrouwen";"15 tot 25 jaar";"627";"0.41"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Vrouwen";"25 tot 35 jaar";"836";"0.79"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Vrouwen";"35 tot 45 jaar";"1076";"1.38"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Vrouwen";"45 tot 55 jaar";"1830";"2.74"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Vrouwen";"55 tot 65 jaar";"3484";"6.04"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Vrouwen";"65 tot 75 jaar";"5270";"11.95"
"A10 Diabetesmiddelen";"2009";"Allochtoon, 2e generatie";"Vrouwen";"75 of ouder";"5124";"15.75"
