"Onderwerpen_1";"Onderwerpen_2";"Onderwerpen_3";"Politieregio";"Perioden";"Cijfersoort";"Waarde eenheid";"Waarde"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Nederland";"2008";"Waarde";"% 'komt vaak voor'";"2.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Nederland";"2009";"Waarde";"% 'komt vaak voor'";"1.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Nederland";"2010";"Waarde";"% 'komt vaak voor'";"2.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Nederland";"2011";"Waarde";"% 'komt vaak voor'";"2.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Groningen (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Groningen (PO)";"2009";"Waarde";"% 'komt vaak voor'";"2.5"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Groningen (PO)";"2010";"Waarde";"% 'komt vaak voor'";"2.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Groningen (PO)";"2011";"Waarde";"% 'komt vaak voor'";"2.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Friesland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Friesland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Friesland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"0.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Friesland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Drenthe (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.8"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Drenthe (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Drenthe (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Drenthe (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"IJsselland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"2.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"IJsselland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"IJsselland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.5"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"IJsselland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Twente (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Twente (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.8"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Twente (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Twente (PO)";"2011";"Waarde";"% 'komt vaak voor'";"0.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Noord- en Oost-Gelderland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.7"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Noord- en Oost-Gelderland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Noord- en Oost-Gelderland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Noord- en Oost-Gelderland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"0.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Gelderland-Midden (PO)";"2008";"Waarde";"% 'komt vaak voor'";"2.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Gelderland-Midden (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Gelderland-Midden (PO)";"2010";"Waarde";"% 'komt vaak voor'";"2.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Gelderland-Midden (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Gelderland-Zuid (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Gelderland-Zuid (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Gelderland-Zuid (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Gelderland-Zuid (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Utrecht (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Utrecht (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Utrecht (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.7"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Utrecht (PO)";"2011";"Waarde";"% 'komt vaak voor'";"2.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Noord-Holland-Noord (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.5"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Noord-Holland-Noord (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Noord-Holland-Noord (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Noord-Holland-Noord (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.5"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Zaanstreek-Waterland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"3.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Zaanstreek-Waterland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"2.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Zaanstreek-Waterland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"2.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Zaanstreek-Waterland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"2.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Kennemerland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Kennemerland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Kennemerland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"2.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Kennemerland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"2.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Amsterdam-Amstelland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"4.5"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Amsterdam-Amstelland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"5.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Amsterdam-Amstelland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"6.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Amsterdam-Amstelland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"4.7"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Gooi en Vechtstreek (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Gooi en Vechtstreek (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Gooi en Vechtstreek (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.7"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Gooi en Vechtstreek (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.8"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Haaglanden (PO)";"2008";"Waarde";"% 'komt vaak voor'";"2.5"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Haaglanden (PO)";"2009";"Waarde";"% 'komt vaak voor'";"2.8"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Haaglanden (PO)";"2010";"Waarde";"% 'komt vaak voor'";"3.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Haaglanden (PO)";"2011";"Waarde";"% 'komt vaak voor'";"3.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Hollands Midden (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Hollands Midden (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.8"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Hollands Midden (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Hollands Midden (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Rotterdam-Rijnmond (PO)";"2008";"Waarde";"% 'komt vaak voor'";"3.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Rotterdam-Rijnmond (PO)";"2009";"Waarde";"% 'komt vaak voor'";"2.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Rotterdam-Rijnmond (PO)";"2010";"Waarde";"% 'komt vaak voor'";"2.8"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Rotterdam-Rijnmond (PO)";"2011";"Waarde";"% 'komt vaak voor'";"3.7"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Zuid-Holland-Zuid (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Zuid-Holland-Zuid (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Zuid-Holland-Zuid (PO)";"2010";"Waarde";"% 'komt vaak voor'";"2.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Zuid-Holland-Zuid (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Zeeland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Zeeland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.7"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Zeeland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Zeeland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Midden- en West-Brabant (PO)";"2008";"Waarde";"% 'komt vaak voor'";"2.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Midden- en West-Brabant (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.7"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Midden- en West-Brabant (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Midden- en West-Brabant (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Brabant-Noord (PO)";"2008";"Waarde";"% 'komt vaak voor'";"2.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Brabant-Noord (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Brabant-Noord (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Brabant-Noord (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Brabant-Zuidoost (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Brabant-Zuidoost (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.5"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Brabant-Zuidoost (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Brabant-Zuidoost (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Limburg-Noord (PO)";"2008";"Waarde";"% 'komt vaak voor'";"3.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Limburg-Noord (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Limburg-Noord (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Limburg-Noord (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Limburg-Zuid (PO)";"2008";"Waarde";"% 'komt vaak voor'";"2.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Limburg-Zuid (PO)";"2009";"Waarde";"% 'komt vaak voor'";"2.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Limburg-Zuid (PO)";"2010";"Waarde";"% 'komt vaak voor'";"2.7"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Limburg-Zuid (PO)";"2011";"Waarde";"% 'komt vaak voor'";"2.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Flevoland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"4.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Flevoland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"1.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Flevoland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.7"
"Buurtproblemen";"Dreiging en sociale overlast";"Gewelddelicten";"Flevoland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"2.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Nederland";"2008";"Waarde";"% 'komt vaak voor'";"0.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Nederland";"2009";"Waarde";"% 'komt vaak voor'";"0.8"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Nederland";"2010";"Waarde";"% 'komt vaak voor'";"1.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Nederland";"2011";"Waarde";"% 'komt vaak voor'";"1.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Groningen (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Groningen (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.8"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Groningen (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Groningen (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Friesland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Friesland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Friesland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"-"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Friesland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"0.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Drenthe (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Drenthe (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Drenthe (PO)";"2010";"Waarde";"% 'komt vaak voor'";"0.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Drenthe (PO)";"2011";"Waarde";"% 'komt vaak voor'";"0.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"IJsselland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"IJsselland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"IJsselland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"0.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"IJsselland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"0.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Twente (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Twente (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Twente (PO)";"2010";"Waarde";"% 'komt vaak voor'";"0.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Twente (PO)";"2011";"Waarde";"% 'komt vaak voor'";"0.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Noord- en Oost-Gelderland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"-"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Noord- en Oost-Gelderland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Noord- en Oost-Gelderland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"0.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Noord- en Oost-Gelderland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"0.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Gelderland-Midden (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Gelderland-Midden (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.5"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Gelderland-Midden (PO)";"2010";"Waarde";"% 'komt vaak voor'";"0.8"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Gelderland-Midden (PO)";"2011";"Waarde";"% 'komt vaak voor'";"0.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Gelderland-Zuid (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Gelderland-Zuid (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Gelderland-Zuid (PO)";"2010";"Waarde";"% 'komt vaak voor'";"0.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Gelderland-Zuid (PO)";"2011";"Waarde";"% 'komt vaak voor'";"0.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Utrecht (PO)";"2008";"Waarde";"% 'komt vaak voor'";"1.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Utrecht (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Utrecht (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Utrecht (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Noord-Holland-Noord (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Noord-Holland-Noord (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.5"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Noord-Holland-Noord (PO)";"2010";"Waarde";"% 'komt vaak voor'";"0.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Noord-Holland-Noord (PO)";"2011";"Waarde";"% 'komt vaak voor'";"0.5"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Zaanstreek-Waterland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.5"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Zaanstreek-Waterland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.5"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Zaanstreek-Waterland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"1.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Zaanstreek-Waterland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"1.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Kennemerland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Kennemerland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.4"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Kennemerland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"0.9"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Kennemerland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"0.2"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Amsterdam-Amstelland (PO)";"2008";"Waarde";"% 'komt vaak voor'";"3.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Amsterdam-Amstelland (PO)";"2009";"Waarde";"% 'komt vaak voor'";"3.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Amsterdam-Amstelland (PO)";"2010";"Waarde";"% 'komt vaak voor'";"3.7"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Amsterdam-Amstelland (PO)";"2011";"Waarde";"% 'komt vaak voor'";"3.1"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Gooi en Vechtstreek (PO)";"2008";"Waarde";"% 'komt vaak voor'";"0.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Gooi en Vechtstreek (PO)";"2009";"Waarde";"% 'komt vaak voor'";"0.6"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Gooi en Vechtstreek (PO)";"2010";"Waarde";"% 'komt vaak voor'";"0.3"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Gooi en Vechtstreek (PO)";"2011";"Waarde";"% 'komt vaak voor'";"0.7"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Haaglanden (PO)";"2008";"Waarde";"% 'komt vaak voor'";"2.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Haaglanden (PO)";"2009";"Waarde";"% 'komt vaak voor'";"2.0"
"Buurtproblemen";"Dreiging en sociale overlast";"Straatroof";"Haaglanden (PO)";"2010";"Waarde";"% 'komt vaak voor'";"2.5"
